artist_name,track_name,release_date,genre,lyrics
Arcade Fire,The Suburbs,2010,indie,in the suburbs i i learned to drive and you told me wed never survive grab your mothers keys were leaving you always seemed so sure that one day wed be fighting in a suburban war your part of town against mine i saw you standing on the opposite shore but by the time the first bombs fell we were already bored we were already already bored sometimes i cant believe it im moving past the feeling sometimes i cant believe it im moving past the feeling again the kids want to be so hard but in my dreams were still screaming and running through the yard and all of the walls that they built in the seventies finally fall and all of the houses they built in the seventies finally fall meant nothing at all meant nothing at all it meant nothing sometimes i cant believe it im moving past the feeling sometimes i cant believe it im moving past the feeling and into the night so can you understand that i want a daughter while im still young i want to hold her hand and show her some beauty before this damage is done but if its too much to ask if its too much to ask then send me a son under the overpass in the parking lot were still waiting its already passed so move your feet from hot pavement and into the grass cause its already passed its already already passed sometimes i cant believe it im moving past the feeling sometimes i cant believe it im moving past the feeling again im moving past the feeling im moving past the feeling in my dreams were still screaming were still screaming were still screaming
Arcade Fire,Reflektor,2013,indie,trapped in a prison in a prism of light alone in the darkness darkness of white we fell in love alone on a stage in the reflective age entre la nuit la nuit et laurore entre le royaume des vivants et des morts if this is heaven i dont know what its for if i cant find you there i dont care i thought i found a way to enter its just a reflektor just a reflektor i thought i found the connector but its just a reflektor just a reflektor now the signals we send are deflected again were so connected but are we even friends we fell in love when i was nineteen and now were staring at a screen entre la nuit la nuit et laurore entre le royaume des vivants et des morts if this is heaven i need something more just a place to be alone cause youre my home i thought i found a way to enter its just a reflektor just a reflektor i thought i found the connector but its just a reflektor just a reflektor just a reflektor but its just a reflektor just a reflektor its just a reflektor just a reflektor its just a reflektor just a reflektor reflektor just a reflektor just a reflektor just a reflektor its just a reflektor just a reflektor reflektor just a reflektor just a reflektor just a reflektor just a reflektor and just a reflektor just a reflektor just a reflection of a reflection of a reflection of a reflection of a reflection but i see you on the other side just a reflektor we all got things to hide just a reflektor just a reflection of a reflection of a reflection of a reflection of a reflection but i see you on the other side just a reflektor we all got things to hide just a reflektor all right lets go back our song it skips on little silver discs our love is plastic well break it to bits i want to break free but will they break me down down down dont mess around i thought i found a way to enter its just a reflektor just a reflektor i thought i found the connector but its just a reflektor just a reflektor its just a reflektor just a reflektor its just a reflektor just a reflektor its just a reflektor just a reflektor thought you were praying to the resurrector turns out it was just a reflektor its just a reflektor just a reflektor thought you were praying to the resurrector turns out it was just a reflektor its just a reflektor just a reflektor thought you were praying to the resurrector turns out it was just a reflektor its just a reflektor just a reflektor its just a reflektor just a reflektor its a reflektor just a reflektor just a reflektor but i see you on the other side just a reflektor ah but i see you on the other side reflektor we all got things to hide reflektor just a reflektor but i see you on the other side
Arcade Fire,Porno,2013,indie,take the makeup off your eyes ive got to see you hear your sacred sighs before the break up comes the silence im talking to you you say youre over it but i know i thought i knew you you thought you knew me but now that you do its not so easy now that i know you can cry i wont go you can scream i wont go every man that you know would have run at the word go little boys with their porno oh i know they hurt you so they dont know that we know never know what we know and all your makeup just take it all off ive got to find you before the line is lost i know i hurt you i wont deny it when i reach for you you say im over it but i know you can cry i wont go you can scream i wont go every man that you know would have run at the word go little boys with their porno oh i know they hurt you so they dont know what i know its so little that we know but the cup it overflows little boys with their porno but this is their world where can we go makes me feel like somethings wrong with me makes me feel like somethings wrong with me could you see me you can cry i wont go you can scream i wont go little boys with their porno little boys with their porno makes me feel like somethings wrong its the only world we know yeah somethings wrong little boys with their porno and boys they learn some selfish shit until the girl wont put up with it on and on and on we go i just have to know im not over it im not over it im not over it you say love is real im not over it like a disease im not over it come on tell me please im not over it im not over it wait
Arcade Fire,Afterlife,2013,indie,afterlife oh my god what an awful word after all the breath and the dirt and the fires are burnt and after all this time and after all the ambulances go and after all the hangerson are done hanging on to the dead light of the afterglow ive gotta know can we work it out we scream and shout til we work it out can we just work it out scream and shout til we work it out til we work it out til we work it out til we work it out til we work it out afterlife i think i saw what happens next oh it was just a glimpse of you like looking through a window or a shallow sea could you see me and after all this time its like nothing else we used to know and after all the hangerson are done hanging on to the dead light of the afterglow ive gotta know can we work it out we scream and shout til we work it out can we just work it out we scream and shout til we work it out but you say oh when love is gone where does it go and you say oh when love is gone where does it go and where do we go where do we go where do we go where do we go where do we go where do we go where do we go where do we go and after this can we last another night after all the bad advice had nothing at all to do with life ive gotta know can we work it out we scream and shout til we work it out can we just work it out scream and shout til we work it out but you say oh when love is gone where does it go and you say oh when love is gone where does it go oh we know its gone but where did it go oh we know its gone but where did it go and where do we go oh oo oo oo oo oo oo oh oo oo oo oo oo oo is this the afterlife its just an afterlife with you its just an afterlife just an afterlife its just an afterlife with you its just an afterlife its just an afterlife
Arcade Fire,Wake Up,2004,indie,something filled up my heart with nothing someone told me not to cry but now that im older my hearts colder and i can see that its a lie children wake up hold your mistake up before they turn the summer into dust if the children dont grow up our bodies get bigger but our hearts get torn up were just a million little gods causing rain storms turning every good thing to rust i guess well just have to adjust with my lightning bolts aglowing i can see where i am going to be when the reaper he reaches and touches my hand with my lightning bolts aglowing i can see where i am going with my lightning bolts aglowing i can see where i am gogoing you better look out below
Arcade Fire,Everything Now,2017,indie,every inch of skys got a star and every inch of skins got a scar i guess that youve got everything now and every inch of space in your head is filled up with the things that you read i guess that youve got everything now and every film that youve ever seen fills the spaces up in your dreams that reminds me everything now everything now every inch of roads got a sign and every boy uses the same line i pledge allegiance to everything now and every song that ive ever heard is playing at the same time its absurd and it reminds me weve got everything now we turn the speakers up til they break cause every time you smile its a fake stop pretending youve got everything now i need it everything now i want it everything now i cant live without everything now i cant live without everything now everything now everything now every inch of roads got a town daddy how come youre never around i miss you like everything now mama leave the food on the stove leave your car in the middle of the road this happy family with everything now we turn the speakers up til they break cause every time you smile its a fake stop pretending youve got everything now i need it everything now i want it everything now i cant live without everything now i cant live without everything now everything now til every room in my house everything now is filled with shit i couldnt live without everything now everything now i need it everything now i cant live without everything now everything now everything now la la la la la lalala la la la la lalala la la la la lala la la la la la lalala la la la la lalala la la la la lala stop pretending youve got everything now i need it everything now i want it everything now i cant live without everything now i cant live without everything now i cant live everything now and every room in my house everything now is filled with shit i couldnt live without everything now i need it everything now i cant live without everything now i cant live everything now every inch of space in my heart everything now everything now is filled with something ill never start the ashes of everything now and then youre black again cant make it back again from everything now
Arcade Fire,Creature Comfort,2017,indie,some boys hate themselves spend their lives resenting their fathers some girls hate their bodies stand in the mirror and wait for the feedback saying god make me famous if you cant just make it painless just make it painless assisted suicide she dreams about dying all the time she told me she came so close filled up the bathtub and put on our first record god make me famous if you cant just make it painless just make it painless it goes on and on i dont know what i want on and on i dont know if i want it on and on i dont know what i want on and on i dont know if i want it on and on i dont know what i want on and on i dont know if i want it on and on i dont know what i want on and on i dont know if i want it some girls hate themselves hide under the covers with sleeping pills and some girls cut themselves stand in the mirror and wait for the feedback some boys get too much too much love too much touch some boys starve themselves stand in the mirror and wait for the feedback creature comfort makes it painless bury me penniless and nameless born in a diamond mine its all around you but you cant see it born in a diamond mine its all around you but you cant touch it saying god make me famous if you cant just make it painless just make it painless its not painless she was a friend of mine a friend of mine and were not nameless oh it goes on and on i dont know what i want on and on i dont know if i want it on and on i dont know what i want on and on i dont know if i want it on and on i dont know what i want on and on i dont know if i want it on and on i dont know what i want well if youre not sure better safe than sorry creature comfort make it painless creature comfort make it painless were the bones under your feet the white lie of american prosperity we wanna dance but we cant feel the beat im a liar dont doubt my sincerity just make it painless creature comfort make it painless nananana nanana nananana nanana nananana nanana nananana nanana creature comfort make it painless
Arcade Fire,Neighborhood #1 (Tunnels),2004,indie,and if the snow buries my my neighborhood and if my parents are crying then ill dig a tunnel from my window to yours yeah a tunnel from my window to yours you climb out the chimney and meet me in the middle the middle of the town and since theres no one else around we let our hair grow long and forget all we used to know then our skin gets thicker from living out in the snow you change all the lead sleeping in my head as the day grows dim i hear you sing a golden hymn then we tried to name our babies but we forgot all the names that the names we used to know but sometimes we remember our bedrooms and our parents bedrooms and the bedrooms of our friends then we think of our parents well what ever happened to them you change all the lead sleeping in my head to gold as the day grows dim i hear you sing a golden hymn its the song ive been trying to sing purify the colors purify my mind purify the colors purify my mind and spread the ashes of the colors over this heart of mine
Arcade Fire,We Exist,2013,indie,theyre walking around head full of sound acting like we dont exist they walk in the room and stare right through you talking like we dont exist but we exist daddy its true im different from you but tell me why they treat me like this if you turned away what would i say not the first betrayed by a kiss maybe its true theyre staring at you when you walk in the room tell em its fine stare if you like just let us through just let us through theyre down on their knees begging us please praying that we dont exist daddy its fine im used to em now but tell me why they treat me like this its cause we do it like this maybe its true theyre staring at you when you walk in the room tell em its fine stare if you like just let us through just let us through let em stare let em stare if thats all they can do but id lose my heart if i turned away from you oh daddy dont turn away you know that im so scared but will you watch me drown you know were going nowhere we know that were young and no shit were confused but will you watch us drown what are you so afraid to lose down on my knees begging us please praying that we dont exist youre down on your knees begging us please praying that we dont exist but we exist we exist down on your knees begging us please praying that we dont exist youre down on your knees begging us please praying that we dont exist but we exist we exist we exist we exist maybe if you hang together you can make the changes in our hearts and if you hang together you can change us just where should you start
Arcade Fire,My Body Is a Cage,2007,indie,my body is a cage that keeps me from dancing with the one i love but my mind holds the key my body is a cage that keeps me from dancing with the one i love but my mind holds the key im standing on a stage of fear and selfdoubt its a hollow play but theyll clap anyway my body is a cage that keeps me from dancing with the one i love but my mind holds the key youre standing next to me my mind holds the key im living in an age that calls darkness light though my language is dead still the shapes fill my head im living in an age whose name i dont know though the fear keeps me moving still my heart beats so slow my body is a cage that keeps me from dancing with the one i love but my mind holds the key youre standing next to me my mind holds the key my body is a my body is a cage we take what were given just because youve forgotten that dont mean youre forgiven im living in an age that screams my name at night but when i get to the doorway theres no one in sight im living in an age that laughs when im dancing with the one i love but my mind holds the key youre standing next to me my mind holds the key set my spirit free set my spirit free set my body free set my body free set my spirit free set my body free
Noah Kahan,Stick Season,2022,indie,as you promised me that i was more than all the miles combined you mustve had yourself a change of heart like halfway through the drive because your voice trailed off exactly as you passed my exit sign kept on drivin straight and left our future to the right now i am stuck between my anger and the blame that i cant face and memories are somethin even smoking weed does not replace and i am terrified of weather cause i see you when it rains doc told me to travel but theres covid on the planes and i love vermont but its the season of the sticks and i saw your mom she forgot that i existed and its half my fault but i just like to play the victim ill drink alcohol til my friends come home for christmas and ill dream each night of some version of you that i might not have but i did not lose now youre tire tracks and one pair of shoes and im split in half but thatll have to do so i thought that if i piled something good on all my bad that i could cancel out the darkness i inherited from dad no i am no longer funny cause i miss the way you laugh you once called me forever now you still cant call me back and i love vermont but its the season of the sticks and i saw your mom she forgot that i existed and its half my fault but i just like to play the victim ill drink alcohol til my friends come home for christmas and ill dream each night of some version of you that i might not have but i did not lose now youre tire tracks and one pair of shoes and im split in half but thatll have to do oh thatll have to do my other half was you i hope this pains just passin through but i doubt it and i love vermont but its the season of the sticks and i saw your mom she forgot that i existed and its half my fault but i just like to play the victim ill drink alcohol til my friends come home for christmas and ill dream each night of some version of you that i might not have but i did not lose now youre tire tracks and one pair of shoes and im split in half but thatll have to do have to do
Noah Kahan,You’re Gonna Go Far,2023,indie,the only time i got to praying for a red light was when i saw your destination as a deadline this is normal conversation babe its all fine making quiet calculations where the fault lies this is good land or at least it was it takes a strong hand and a sound mind the college kids are getting so young aint they theyre correcting all the grammar on our spray paint and i even gave up driving after nightfall i got tired of the frat boys with their brights on this is good land or at least it was it takes a strong hand and a sound mind it makes me smile to know when things get hard oohooh youll be far oohooh youll b far from here and while i clan shit up in the yard oohooh youll be far oohooh youll be far far from here so pack up your car put a hand on your heart say whatever you feel be wherever you are we aint angry at you love youre the greatest thing weve lost the birds will still sing your folks will still fight the boards will still creak the leaves will still die we aint angry at you love well be waiting for you love and well all be here forever and well all be here forever we sure will were overdue for a revival we spent so long just getting by thats the thing about survival who the hell who the hell likes livin just to die you told me you would make a difference well i got drunk and shut you down it wont be by your own volition if you step foot outside this town but its all weve had for always so pack up your car put a hand on your heart say whatever you feel be wherever you are we aint angry at you love youre the greatest thing weve lost the birds will still sing your folks will still fight the boards will still creak the leaves will still die we aint angry at you love well be waiting for you love and well all be here forever and well all be here forever youre gonna go far youre gonna go far youre gonna go far youre gonna go far yes you are oohooh if you wanna go far then you gotta go far
Noah Kahan,Call Your Mom,2023,indie,oh youre spiralin again the moment right before it ends youre most afraid of but dont you cancel any plans cause i wont let you get the chance to never make them stayed on the line with you the entire night til you let it out and let it in dont let this darkness fool you all lights turned off can be turned on ill drive ill drive all night ill call your mom oh dear dont be discouraged ive been exactly where you are ill drive ill drive all night ill call your mom ill call your mom waiting room no plac to stand just greatest fears and wringing hands and th loudest silence if you could see yourself like this if you could see yourself like this youdve never tried it stayed on the line with you the entire night til you told me that you had to go dont let this darkness fool you all lights turned off can be turned on ill drive ill drive all night ill call your mom oh dear dont be discouraged ive been exactly where you are ill drive ill drive all night ill call your mom medicate meditate swear your soul to jesus throw a punch fall in love give yourself a reason dont wanna drive another mile wonderin if youre breathin so wont you stay wont you stay wont you stay with me medicate meditate save your soul for jesus throw a punch fall in love give yourself a reason dont wanna drive another mile without knowin youre breathin so wont you stay wont you stay wont you stay with me dont let this darkness fool you all lights turned off can be turned on ill drive ill drive all night ill call your mom oh dear dont be discouraged ive been exactly where you are ill drive ill drive all night ill call your mom ill call your mom
Noah Kahan,Orange Juice,2022,indie,honey come over the partys gone slower and no one will tempt you we know you got sober theres orange juice in the kitchen bought for the children its yours if you want it were just glad you could visit feels like ive been ready for you to come home for so long that i didnt think to ask you where youd gone whyd you go and you said mmhmm mmhmmmm and you said you said my heart has changed and my soul has changed and my heart and my heart now my face has changed and i havent drank in six months on the dot see the graves as you pass through from our crash back in not one nick on your finger you just asked m to hold you but it made you a stranger and filled you with angr now im third in the line up to your lord and your savior feels like ive been ready for you to come home for so long that i didnt think to ask you where youd gone so whyd you go and you said mm hmmmm hmmmm mm you said mmhmm you said my heart has changed and my soul has changed and my heart and my heart that my life has changed that this town had changed and you had not that the world has changed dont you find it strange that you just went ahead and carried on and you know id say the last time i drank i was face down passed out there in your lawn are we all just crows to you now are we all just pullin you down you didnt put those bones in the ground you didnt put those bones in the ground honey come over the partys gone slower and no one will tempt you we know you got sober theres orange juice in the kitchen bought for the children its yours if you want it were just glad you could visit
Noah Kahan,Dial Drunk,2023,indie,im rememberin i promised to forget you now but its rainin and im callin drunk and my medicine is drownin your perspective out so i aint takin any fault am i honest still am i half the man i used to be i doubt it forget about it whatever its all the same anyways i aint proud of all the punches that ive thrown in the name of someone i no longer know for the shame of bein young drunk and alone traffic lights and a transmitter radio i dont like that when they threw me in the car i gave your name as my emergency phone call honey it rang and rang even the cops thought you were wrong for hangin up i dial drunk ill die a drunk id die for you im untetherin from the parts of me youd recognize from charmin to alarmin in seconds ill be bedridden ill let the pain metastasize but thats morning ill forget it and the dial tone is all i have i aint proud of all the punches that ive thrown in the name of someone i no longer know for the shame of bein young drunk and alone traffic lights and a transmitter radio i dont like that when they threw me in the car i gave your name as my emergency phone call honey it rang and rang even the cops thought you were wrong for hangin up i dial drunk ill die a drunk id die for you well id die for you i beg you sir just let me call ill give you my blood alcohol ill rot with all the burnouts in the cell ill change my faith ill praise the flag lets wait i swear shell call me back son are you a danger to yourself fuck that sir just let me call ill give you my blood alcohol ill rot with all the burnouts in the cell ill change my faith ill kiss the badge lets wait i swear shell call me back son why do you do this to yourself and i said i aint proud of all the punches that ive thrown in the name of someone i no longer know i no longer know for the shame of bein young drunk and alone traffic lights and a transmitter radio i dont like that when they threw me in the car i gave your name as my emergency phone call honey it rang and rang even the cops thought you were wrong for hangin up i dial drunk ill die a drunk id die for you
Noah Kahan,Forever,2024,indie,lets drive for no reason lets see where these wheels land lets grind down the curve of this earth you look fine in the evening and honey its starting to storm when we kissed in the car in the school parking lot where id go with my friends to get drunk used to wish i meant anything to anywhere to anyone when forever was a sentence sentence to death oh when you wre a running tear i was a drop of sweat and th edges of your soul i havent seen yet now im glad i get forever to see where you end i wont be alone for the rest of my life ill build a boat for when the river gets high and ill meet a girl in the heat of july and ill tell her so she knows that im broke but im real rich in my head that i broke a bone that never healed in my hand so when i hold her close i might loosen my grip but i wont ever let her go i wont ever let her go woo remember when we called the cops cause i got too high and you got scared and the cops just laughed we cant make rent so we windowshop in the upper west side oh my god could you imagine that i wont be alone for the rest of my life ill build a boat for when the river gets high and ill meet a girl in the heat of july and ill tell her so she knows that im broke but im real rich in my head that i broke a bone that never healed in my hand so when i hold her close i might loosen my grip but i wont ever let her go i wont ever let her go when forever was a sentence sentence to death oh when you were a running tear i was a drop of sweat and the edges of your soul i havent seen yet now im glad i get forever to see where you end to see where you end
Noah Kahan,Homesick,2022,indie,two months since you got back how have you been and are you bored yet the weather aint been bad if youre into masochistic bullshit and every photograph thats taken here is from the summer some guy won olympic gold eight years ago a distance runner and that makes a lot of sense this place is such great motivation for anyone tryna move the fuck away from hibernation yoohoo ooh oohooh oh no well im tired of dirt roads named after high school friends grandfathers and motherfuckers here still dont know they caught the boston bombers tim moves so damn slow i swear i feel my organs failing i stopped caring bout a month ago sinc then its been smooth sailing i would leave if only i could find a reason im mean because i grew up in new england i got dreams but i cant make myself believe them spend the rest of my life with what could have been and i will die in the house that i grew up in im homesick im homesick im homesick oh ohoh ohoh ohoh oh i would leave if only i could find a reason im mean because i grew up in new england i got dreams but i cant make myself believe them spend the rest of my life with what could have been and i will die in the house that i grew up in im homesick im homesick im homesick im homesick home
Noah Kahan,All My Love,2022,indie,okay how have things been well love now that you mention it my folks still talk but they speak in these twoword sentences im sayin too much but you know how it gets out here no winter coat could keep out all the cold of your atmosphere we once sang retrograde wed shake the frame of your car now i know your name but not who you are its all okay there aint a drop of bad blood its all my love you got all my love im still out here with the pills and the dogs if you need me dear im the same as i was its all okay there aint a drop of bad blood its all my lov you got all my love you got all my love write m a list of how it is of how it was of how it has to be you burrowed in under my skin what id give to have you out from me but i still recall how the leather in your car feels and at the end of it all i just hope that your scars heal we once sang retrograde wed shake the frame of your car now i know your name but not who you are its all okay there aint a drop of bad blood its all my love you got all my love im still out here with the pills and the dogs if you need me dear im the same as i was its all okay there aint a drop of bad blood its all my love you got all my love you got all my love well i leaned in for a kiss thirty feet from where your parents slept and i looked so confident babe i swear i was scared to death my hands gripped the wheel i smiled stupid the whole way home well those five words in my head you said ill never let you go oh i sang retrograde wed shake the frame of your car now i know your name but not who you are its all okay there aint a drop of bad blood its all my love you got all my love and its still out here with the pills and the dogs wind chill this year stole the words from my tongue its all okay there aint a drop of bad blood its all my love you got all my love you got all my love you got all my love you got all my love you got all my love
Noah Kahan,"Your Needs, My Needs",2023,indie,oh well who was i who was i to watch you wilt you aint gotta tell me what it means trace the outlines of your dreams youll always be a flower on my skin and the pain that i am in mm its all the same the losing touch the waiting game cross that county line i promise to be there this time alright you were a work of art thats the hardest part howlin like dogs in the light of the moon holdin our breath after you asked me why i wasnt sayin a word im naming the stars in the sky after you it was a work of art thats the hardest part to spiral out to try and float to see a friend to see a ghost bitterbrained always drunk railthin zoloft subtle chang shorter days deadeyd dead weight your life your dreams your mind your needs my needs your needs my needs spiral out try and float see a friend see a ghost to see a ghost see a ghost see a ghost
Noah Kahan,No Complaints,2023,indie,i thought i had something and thats the same as having something i get mad at nothing blame my dad for something i pull no punches then feel bad for months mm thought i was raised better tried to fake better tried to blame weather and escape better hope the skin heals where the pain enters oh but i finally got sewed up i set a time then i showed up and now the weight of the world aint so bad mmmhm i saw the nd it looks just like the middle i got a papr and pen and a page with no space i filled the hole in my head with prescription medication and forgot how to cry who am i to complain and now the pains different it still exists it just escapes different and evades vision makes the rain different makes the news boring and my rage distant yes im young and living dreams in love with being noticed and afraid of being seen but i can finally eat and i can fall asleep its fine fine fine i finally got sewed up i set a time then i showed up and now the weight of the world aint that bad well i saw the end it looks just like the middle i got a paper and pen and a page with no space i filled the hole in my head with prescription medication then forgot how to cry who am i who am i to complain to complain oh ohoh oh to complain i saw the end it looked just like the middle i got a paper and pen but i cant feel the pain i filled the hole in my head with prescription medication then forgot how to cry who am i to complain
Dominic Fike,3 Nights,2018,indie,three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up feel like the least of all your problems you can reach me if you wanna stay up tonight stay up at night green lights in your body language seems like you could use a little company from me but if you got everything figured out like you say dont waste a minute dont wait a minute its only a matter of time for youoohoohooh tooohoohooh tell me now cause ive been up for ive been up for three nights at the motel under streetlights in the city of palms call me what you want when you want if you want want and you can call me names if you call me up call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up ooh i cant fix each and all your problems im no good with names and faces she sent me naked pictures from her neck down to the waist i get my feelings involved she stopped returnin my calls her flaws turned into walls and barricades and im too far gone in all the wrong ways and now every long day is a bad one i cant make you call or make you stay or take you off the pedestal so i get lost in modern music watchin movies talkin to the walls in my room walkin through the halls in my head just tryna make sure it all makes sense i aint made of money maybe someday you can take it from me im up too late thinkin bout you in mia for three nights at the motel under streetlights in the city of palms call me what you want when you want if you want want and you can call me names if you call me up call me up three nights at the motel under streetlights in the city of palms call me what you want when you want if you want and you can call me names if you call me up ooh
Dominic Fike,Elliot’s Song,2022,indie,ive got no place buildin you a rocket up to outer space i watch you fade keepin the lights on in this forsaken place little star feels like you fell right on my head gave you away to the wind i hope it was worth it in the end us against the world just a couple sinners makin fun of hell if i keep you here ill only be doing this for myself little star feels like you fell right on my head gave you away to the wind i hope it was worth it in the end i know this thing is broken so i leave my door wide open been some time sinc weve spoken on day well meet again little star feels like you fell right on my head gave you away to the wind i hope it was worth it in the end you and my guitar i think you may be my only friend i gave it all to see you shine again i hope it was worth it in the end i hope it was worth it in the end
Dominic Fike,Phone Numbers,2019,indie,can you break bread with me break bread with me break break can you break bread with me break bread with me woah kenny why you not here with me can you break bread with me why you switch phone numbers like clothes why you cant answer me yeah cause i got more coming why you not here with me why why can you break bread with me oh why you switch phone numbers like clothes uh why you cant answer me yeah why cause i got more coming yes i moved my shawty from florida to hollywood bought some gold shit look big on me got some goals its a list on me yeah lil bitch im rich off rock n roll the strippers and the strobe playin tricks on me the stones hittin different you supposed to be pissed at me no they from tiffany please keep my name out yo mouth like some wisdom teeth and you wonder why why im not there with you i aint answered my phone in so long why you not here with me can you break bread with me why you switch phone numbers like clothes why you cant answer me yeah cause i got more coming why you not here with me why why can you break bread with me why you switch phone numbers like clothes why you cant answer me yeah why cause i got more coming can you break bread with me break break bread with me yeah okay break break can you break bread with me break bread with me huh can you break bread with me and yes i moved lil shawty from round me she been all in my business as of late i got rich so goddamn fast they want this bread cant catch a break and yes i know you tired of hatin im tired of starin at your face and if a bitch retaliate we can go titfortat today thats on my momma thats on big sean thats on lil a from fla out here in la tryna make shit shake tryna wrap this case ho thats a whole hundred twenty k to the magistrate for my parents sake and you still talkin bout sharing cake shut the fuck up why you not here with me can you break bread with me why you switch phone numbers like clothes why you cant answer me yeah cause i got more coming why you not here with me why can you break bread with me oh why you switch phone numbers like clothes uh why you cant answer me yeah cause i got more coming can you break bread with me break break bread with me okay break break can you break bread with me break bread with me
Dominic Fike,Chicken Tenders,2020,indie,chicken tenders in my hotel yeah christinas in my bed watchin tv shows when she hit the remote with her legs shakin thats good love makin watchin wherever my head facin its for bugs baby white wings in my pillows and blankets lovin under covers i got markings on my body from tracin all over my body girl rodeo for cartier glasses but girl you know how itchy my back get woah every time every time we settle but it never felt right cause we cant keep still and we try to fight the way everything feels when we step out of line i met your gaze and it was love that we were makin it and she spoke a different language there was no need for translation and i ordered chicken fingers to my room girl but we got some things to do first chicken tenders in my hotel yeah christinas in my bed watchin tv shows when she hit the remote with her legs shakin thats good love makin watchin wherever my head facin its for bugs baby white wings in my pillows and blankets lovin under covers i got markings on my body from tracin all over my body girl rodeo for cartier glasses but girl you know how itchy my back get all over my body girl every night every night she calls you call me for whatever feels right baby dont stay still make your mind you could be wakin up in here for the rest of your life and i knew just what she was thinkin with no need for speculation just your body and a blanket and i hope this doesnt change it cause the best part of my day is oh when i get to see you naked chicken tenders in my hotel yeah christinas in my bed watchin tv shows when she hit the remote with her legs shakin thats good love makin watchin wherever my head facin its for bugs baby white wings in my pillows and blankets lovin under covers i got markings on my body from tracin all over my body girl rodeo for cartier glasses oh oh oh but girl you know how itchy my back get
Dominic Fike,Babydoll,2018,indie,and i cant move on babydoll waitin on calls flippin through stations im outclassed and its outrageous ooh and ill take it all babydoll whatevers been weighin you down eeh find me on miami concrete lookin for somebody different cause my daddy was a pimp ooh ooh ooh my mama had her issues but i miss her anyway oh babydoll ooh oohooh please dont call me for the wrong reasons we both know exactly what im thinkin weeks pass and i never grow tired cause i never said never and i barely ever lie im on the road to an original place in outer space i didnt make it up but you cant find it on a phone or a globe and i can take you with me if you really wanna go oh babydoll i cant move on and i cant move on babydoll waitin on calls flippin through stations im outclassed and its outrageous ooh and ill take it all babydoll whatevers been weighin you down
Dominic Fike,Mama’s Boy,2023,indie,hey how do my plans fit in with yours oh youre such a doll and im a boy where did my parents go byebye im not in italy they like vacation homes much more than they love me youre made of plastic im just blood hahahaha when i was born you were produced i wish i was a toy hahahaha you say hahahahahahahahahah and you laugh and i cry half of my heart is in your chest im not a mamas boy id go see italy id go see tuscany if you could come with me hey maximaximilian what you waitin up for please come out and play with us more izzyizzyizzybelle likes to stay in my house please come out and play with us now mamaboy mamas boy mamas boy mamaboy mamas boy mamas boy mamas boy mamas boy mamaboy mamas boy mamas boy mamaboy mamas boy mamas boy mamaboy mamas boy mamas boy mamaboy mamas boy mamas boy
Dominic Fike,Mona Lisa,2023,indie,mona lisa ayy mona lisa love is when you try to place it out your mind but you cant turn a radio down and you cant think of anyone else and love is when you try to make it out alive but you cant turn a radio down and you cant think of anyone else uhhuh look i can see your face in the parisian paintings the mona lisa i can hear your voice in the streets and the tv stations and the polices i can feel the strings on my wrist i dont need these bracelets of all the things that she keeps in cages uhhuh im her leastest favorite uhhuh and she said i was bout to give you all of me on all the weekends and all i wanted was apologies and all of your bed uh over my heels and fallin on my head but all of my feels were already dead and if i could rewind it for you if you could remind me of what i felt before i fell for your idea of love out here love is when you try to place it out your mind uhhuh but you cant turn a radio down uhhuh and you cant think of anyone else uhhuh uh and love is when you try to make it out alive uhhuh but you cant turn a radio down uhhuh and you cant think of anyone else uhhuh uh uh mona lisa oh yeah the mona lisa ayy with the mona lisa uh yeah yeah mona lisa oh mona li uhuh uh mona lisa oh yeah i know you like your space and distance oh yeah you dont take admissions oh they told you not to date musicians oh yeah but cant make you listen stick to the ones who let you make all the all the decisions and look the other way all the and you already know what your motherll say all the and you already know im a number away i was bout to give you all of me on all the weekends and all i wanted was apologies and all of your bed uh over my heels and fallin on my head but all of my feels were already dead and if i could rewind it for you if you could remind me of what i felt before i fell for your idea of love out here love is when you try to place it out your mind uhhuh but you cant turn a radio down uhhuh and you cant think of anyone else uhhuh uh and love is when you try to make it out alive uhhuh but you cant turn a radio down uhhuh and you cant think of anyone else uhhuh uh uh mona lisa oh yeah the mona lisa ayy with the mona lisa uh yeah yeah mona lisa oh mona li uhuh uh mona lisa oh yeah duhduhduh duh hey duhduhduhduhduh duhduhduh duh duhduhduhduhduh
Dominic Fike,​misses,2024,indie,oh i loved you miss and you will be grieved i swear but i wont be blamed cause i loved you miss she moans and she falls and you rarely ever see just where she goes when shes not here standing next to me from what i understand its somewhat so outlandish that she dont wanna be seen hey yeah hey yeah hey hey hey hey yeah hey yeah hey yeah yeah hy hey hey hey yah yeah oh i loved you miss and you will be grieved i swear but i wont be blamed cause i loved you miss
